placeDcid,placeName,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
zip/11356,11356,2013,8330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2014,8228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2015,8366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2016,8140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2017,8250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2018,8202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2019,8204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2020,7900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2021,8697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2022,8889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2011,15833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2012,16106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2013,16108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2014,16083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2015,16023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2016,16033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2017,16133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2018,15973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2019,15957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2020,15633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2021,16359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2022,16346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2011,14590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2012,14598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2013,14188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2014,14117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2015,14019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2016,13948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2017,13885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2018,13993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2019,13887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2020,13710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2021,13981,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2022,13820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2011,9226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2012,9230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2013,9178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2014,9162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2015,9220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2016,9294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2017,9372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2018,9501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2019,9444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2020,9423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2021,9833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2022,9711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2011,11348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2012,11319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2013,11418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2014,11329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2015,11300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2016,11228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2017,11233,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2018,11086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2019,11072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2020,11619,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2021,11829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2022,11703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2011,7270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2012,7262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2013,7287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2014,7273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2015,7269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2016,7311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2017,7430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2018,7484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2019,7491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2020,7601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2021,7806,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2022,7659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2011,2711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2012,2810,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2013,2830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2014,2822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2015,2847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2016,2803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2017,2757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2018,2737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2019,2858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2020,2802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2021,2942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2022,2894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2011,14082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2012,14064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2013,13934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2014,13728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2015,13842,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2016,13869,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2017,14071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2018,14231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2019,14245,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2020,13960,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2021,14567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2022,14546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2011,15830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2012,16028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2013,16024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2014,16051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2015,16374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2016,16180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2017,16321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2018,16238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2019,16362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2020,16274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2021,16641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2022,16813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2011,4790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2012,4764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2013,4721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2014,4689,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2015,4694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2016,4786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2017,4861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2018,5028,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2019,4968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2020,4873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2021,5078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2022,5049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2011,15467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2012,15534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2013,15624,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2014,15699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2015,15572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2016,15808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2017,15817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2018,15802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2019,15720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2020,15223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2021,15593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2022,15527,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2011,29641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2012,30011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2013,30392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2014,31120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2015,31108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2016,31003,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2017,30363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2018,30734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2019,30735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2020,30189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2021,31145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2022,31571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2011,12095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2012,12195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2013,12369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2014,12603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2015,12693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2016,12647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2017,12813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2018,12931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2019,13026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2020,13891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2021,14269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2022,14142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2011,9804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2012,9889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2013,9865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2014,9805,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2015,10098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2016,10151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2017,10192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2018,10406,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2019,10809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2020,10989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2021,11770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2022,11736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2011,25489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2012,25550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2013,25631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2014,25899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2015,26239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2016,26202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2017,26224,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2018,26057,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2019,26159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2020,25717,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2021,26621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2022,26542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2011,33638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2012,33691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2013,33832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2014,34119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2015,34013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2016,34198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2017,33903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2018,33886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2019,33837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2020,34328,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2021,34350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2022,34900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2011,20277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2012,20268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2013,20141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2014,20582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2015,20761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2016,20663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2017,20911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2018,20974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2019,21041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2020,20535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2021,21451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2022,21293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2011,34452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2012,34524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2013,34660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2014,34324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2015,34761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2016,34904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2017,35211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2018,35281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2019,35376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2020,34783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2021,35300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2022,35227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2011,33870,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2012,34010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2013,33568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2014,33623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2015,33840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2016,33874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2017,33979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2018,33753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2019,33648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2020,33644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2021,34058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2022,34581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2011,13927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2012,13805,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2013,13863,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2014,13711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2015,13563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2016,13629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2017,13833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2018,13871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2019,13889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2020,14180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2021,14525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2022,14462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2011,14441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2012,14599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2013,14671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2014,14707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2015,14630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2016,14573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2017,14690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2018,14614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2019,14419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2020,14685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2021,15167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2022,15088,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2011,37086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2012,37295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2013,37538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2014,37741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2015,38086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2016,38089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2017,38073,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2018,38325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2019,38571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2020,38469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2021,39959,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2022,40214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2011,6540,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2012,6534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2013,6468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2014,6423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2015,6393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2016,6370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2017,6288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2018,6482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2019,6483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2020,6366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2021,6712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2022,6858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2011,12323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2012,12078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2013,11966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2014,11885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2015,11572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
